include
all
exclude
********* CUBIC FUNCTIONS ***********
Solutions: -8.716402 0.407135 -1.690734
Solutions: -8.700739 0.457866 -1.757127
Solutions: -8.684951 0.505864 -1.820912
Solutions: -8.669036 0.551499 -1.882464
Solutions: -8.652989 0.595068 -1.942079
Solutions: -8.726312 0.084382 -1.358069
Solutions: -8.710849 0.158591 -1.447742
Solutions: -8.695265 0.225470 -1.530205
Solutions: -8.679558 0.286745 -1.607187
Solutions: -8.663725 0.343557 -1.679832
Solutions: -8.647764 0.396708 -1.748945
Solutions: -8.631671 0.446786 -1.815115
Solutions: -8.615444 0.494235 -1.878791
Solutions: -8.599080 0.539406 -1.940326
Solutions: -8.582576 0.582576 -2.000000
Solutions: -8.658484 0.081179 -1.422695
Solutions: -8.642607 0.153193 -1.510586
Solutions: -8.626602 0.218462 -1.591861
Solutions: -8.610464 0.278502 -1.668038
Solutions: -8.594191 0.334334 -1.740142
Solutions: -8.577781 0.386688 -1.808906
Solutions: -8.561230 0.436104 -1.874874
Solutions: -8.544535 0.482997 -1.938462
Solutions: -8.527693 0.527693 -2.000000
Solutions: -8.510699 0.570453 -2.059753
Solutions: -8.589370 0.078198 -1.488828
Solutions: -8.573053 0.148114 -1.575061
Solutions: -8.556599 0.211819 -1.655220
Solutions: -8.540002 0.270642 -1.730640
Solutions: -8.523261 0.325501 -1.802239
Solutions: -8.506372 0.377056 -1.870684
Solutions: -8.489332 0.425807 -1.936475
Solutions: -8.472136 0.472136 -2.000000
Solutions: -8.454781 0.516348 -2.061567
Solutions: -8.437264 0.558690 -2.121426
Solutions: -8.518894 0.075416 -1.556522
Solutions: -8.502109 0.143330 -1.641221
Solutions: -8.485175 0.205516 -1.720341
Solutions: -8.468089 0.263146 -1.795057
Solutions: -8.450847 0.317039 -1.866193
Solutions: -8.433445 0.367799 -1.934353
Solutions: -8.415880 0.415880 -2.000000
Solutions: -8.398148 0.461640 -2.063492
Solutions: -8.380243 0.505362 -2.125119
Solutions: -8.362163 0.547277 -2.185114
Solutions: -8.446972 0.072815 -1.625843
Solutions: -8.429686 0.138817 -1.709132
Solutions: -8.412239 0.199533 -1.787293
Solutions: -8.394629 0.255993 -1.861364
Solutions: -8.376850 0.308933 -1.932082
Solutions: -8.358899 0.358899 -2.000000
Solutions: -8.340771 0.406311 -2.065540
Solutions: -8.322461 0.451497 -2.129036
Solutions: -8.303964 0.494723 -2.190759
Solutions: -8.285276 0.536205 -2.250929
Solutions: -8.373511 0.070379 -1.696868
Solutions: -8.355688 0.134556 -1.778868
Solutions: -8.337692 0.193848 -1.856156
Solutions: -8.319518 0.249163 -1.929645
Solutions: -8.301163 0.301163 -2.000000
Solutions: -8.282620 0.350341 -2.067722
Solutions: -8.263884 0.397084 -2.133200
Solutions: -8.244951 0.441695 -2.196744
Solutions: -8.225815 0.484421 -2.258606
Solutions: -8.206470 0.525465 -2.318995
Solutions: -8.298408 0.068094 -1.769686
Solutions: -8.280008 0.130529 -1.850520
Solutions: -8.261421 0.188443 -1.927022
Solutions: -8.242641 0.242641 -2.000000
Solutions: -8.223662 0.293713 -2.070051
Solutions: -8.204480 0.342111 -2.137631
Solutions: -8.185088 0.388187 -2.203099
Solutions: -8.165480 0.432221 -2.266741
Solutions: -8.145650 0.474445 -2.328794
Solutions: -8.125591 0.515046 -2.389455
Solutions: -8.221548 0.065946 -1.844399
Solutions: -8.202526 0.126717 -1.924191
Solutions: -8.183300 0.183300 -2.000000
Solutions: -8.163864 0.236407 -2.072543
Solutions: -8.144212 0.286569 -2.142357
Solutions: -8.124336 0.334194 -2.209858
Solutions: -8.104232 0.379606 -2.275375
Solutions: -8.083890 0.423065 -2.339175
Solutions: -8.063304 0.464783 -2.401479
Solutions: -8.042466 0.504939 -2.462473
Solutions: -8.389834 0.155642 -0.765808
Solutions: -8.3
