include
all
exclude
********* CUBIC FUNCTIONS ***********
Solutions: -3.402256 0.469002 -1.566746
Solutions: -3.327455 0.529660 -1.702205
Solutions: -3.241306 0.585515 -1.844208
Solutions: -3.137459 0.637459 -2.000000
Solutions: -3.000000 0.686141 -2.186141
Solutions: -2.732051 0.732051 -2.500000
Solutions: -3.542814 0.129833 -1.087018
Solutions: -3.485139 0.230417 -1.245278
Solutions: -3.422260 0.314762 -1.392502
Solutions: -3.352709 0.388436 -1.535727
Solutions: -3.274183 0.454427 -1.680245
Solutions: -3.182684 0.514556 -1.831872
Solutions: -3.070027 0.570027 -2.000000
Solutions: -2.912738 0.621688 -2.208950
Solutions: 0.670159
Solutions: 0.715910
Solutions: -3.440450 0.122905 -1.182456
Solutions: -3.375268 0.220276 -1.345008
Solutions: -3.302776 0.302776 -1.500000
Solutions: -3.220276 0.375268 -1.654992
Solutions: -3.122905 0.440450 -1.817544
Solutions: -3.000000 0.500000 -2.000000
Solutions: -2.814907 0.555046 -2.240139
Solutions: 0.606387
Solutions: 0.654614
Solutions: 0.700177
Solutions: -3.328083 0.116597 -1.288514
Solutions: -3.252520 0.210829 -1.458309
Solutions: -3.165798 0.291459 -1.625661
Solutions: -3.061992 0.362724 -1.800733
Solutions: -2.927051 0.427051 -2.000000
Solutions: -2.697713 0.485980 -2.288267
Solutions: 0.540562
Solutions: 0.591549
Solutions: 0.639502
Solutions: 0.684851
Solutions: -3.202023 0.110839 -1.408815
Solutions: -3.110839 0.202023 -1.591185
Solutions: -3.000000 0.280776 -1.780776
Solutions: -2.850781 0.350781 -2.000000
Solutions: -2.500000 0.414214 -2.414214
Solutions: 0.472484
Solutions: 0.526567
Solutions: 0.577169
Solutions: 0.624819
Solutions: 0.669929
Solutions: -3.055520 0.105570 -1.550050
Solutions: -2.937038 0.193810 -1.756772
Solutions: -2.770691 0.270691 -2.000000
Solutions: 0.339412
Solutions: 0.401918
Solutions: 0.459497
Solutions: 0.513050
Solutions: 0.563237
Solutions: 0.610559
Solutions: 0.655405
Solutions: -2.873284 0.100736 -1.727452
Solutions: -2.686141 0.186141 -2.000000
Solutions: 0.261167
Solutions: 0.328589
Solutions: 0.390145
Solutions: 0.447005
Solutions: 0.500000
Solutions: 0.549747
Solutions: 0.596715
Solutions: 0.641275
Solutions: -2.596291 0.096291 -2.000000
Solutions: 0.178974
Solutions: 0.252170
Solutions: 0.318289
Solutions: 0.378875
Solutions: 0.434992
Solutions: 0.487405
Solutions: 0.536687
Solutions: 0.583281
Solutions: 0.627534
Solutions: 0.092194
Solutions: 0.172269
Solutions: 0.243669
Solutions: 0.308483
Solutions: 0.368087
Solutions: 0.423442
Solutions: 0.475253
Solutions: 0.524050
Solutions: 0.570248
Solutions: 0.614175
Solutions: 0.088407
Solutions: 0.165989
Solutions: 0.235632
Solutions: 0.299148
Solutions: 0.357761
Solutions: 0.412340
Solutions: 0.463530
Solutions: 0.511825
Solutions: 0.557609
Solutions: 0.601193
Solutions: 0.084900
Solutions: 0.160100
Solutions: 0.228028
Solutions: 0.290258
Solutions: 0.347876
Solutions: 0.401668
Solutions: 0.452225
Solutions: 0.500000
Solutions: 0.545355
Solutions: 0.588579
Solutions: 0.081645
Solutions: 0.154572
Solutions: 0.220832
Solutions: 0.281791
Solutions: 0.338415
Solutions: 0.391412
Solutions: 0.441322
Solutions: 0.488565
Solutions: 0.533476
Solutions: 0.576327
Solutions: 0.078617
Solutions: 0.149376
Solutions: 0.214015
Solutions: 0.273722
Solutions: 0.329356
Solutions: 0.381554
Solutions: 0.430810
Solutions: 0.477509
Solutions: 0.521964
Solutions: 0.564429
Solutions: 0.075794
Solutions: 0.144486
Solutions: 0.207553
Solutions: 0.266031
Solutions: 0.320681
Solutions: 0.372079
Solutions: 0.420673
Solutions: 0.466820
Solutions: 0.510809
Solutions: 0.552876
Solutions: 0.073158
Solutions: 0.139879
Solutions: 0.201424
Solutions: 0.258697
Solutions: 0.312373
Solutions: 0.362971
Solutions: 0.410900
Solutions: 0.456487
Solutions: 0.500000
Solutions: 0.541661
Solutions: 0.070690
Solutions: 0.135533
Solutions: 0.195606
Solutions: 0.251699
Solutions: 0.304413
Solutions: 0.354215
Solutions: 0.401476
Solutions: 0.446498
Solutions: 0.489529
Solutions: 0.530774
Solutions: 0.068377
Solutions: 0.131428
Solutions: 0.190078
Solutions: 0.245019
Solutions: 0.296785
Solutions: 0.345795
Solutions: 0.392389
Solutions: 0.436842
Solutions: 0.479384
Solutions: 0.520207
Solutions: 0.066205
Solutions: 0.127547
Solutions: 0.184823
Solutions: 0.238640
Solutions: 0.289472
Solutions: 0.337698
Solutions: 0.383625
Solutions: 0.427508
Solutions: 0.469557
Solutions: 0.509952
Solutions: -3.158312 0.158312 -1.000000
Solutions: -3.084334 0.272804 -1.188470
Solutions: -3.000000 0.366025 -1.366025
Solutions: -2.900221 0.446093 -1.545872
Solutions: -2.773753 0.517021 -1.743268
Solutions: -2.581139 0.581139 -2.000000
Solutions: 0.639939
Solutions: 0.694442
Solutions: 0.745386
Solutions: 0.793319
Solutions: -3.041936 0.148535 -1.106599
Solutions: -2.954758 0.259408 -1.304650
Solutions: -2.850781 0.350781 -1.500000
Solutions: -2.716832 0.429762 -1.712929
Solutions: -2.500000 0.500000 -2.000000
Solutions: 0.563660
Solutions: 0.622149
Solutions: 0.676439
Solutions: 0.727236
Solutions: 0.775071
Solutions: -2.910045 0.139726 -1.229681
Solutions: -2.801938 0.246980 -1.445042
Solutions: -2.660442 0.336412 -1.675970
Solutions: -2.414214 0.414214 -2.000000
Solutions: 0.483683
Solutions: 0.546818
Solutions: 0.604939
Solutions: 0.658967
Solutions: 0.709577
Solutions: 0.757279
Solutions: -2.753951 0.131771 -1.377820
Solutions: -2.605092 0.235448 -1.630356
Solutions: -2.322876 0.322876 -2.000000
Solutions: 0.399423
Solutions: 0.468052
Solutions: 0.530603
Solutions: 0.588303
Solutions: 0.642024
Solutions: 0.692408
Solutions: 0.739942
Solutions: -2.551388 0.124570 -1.573183
Solutions: -2.224745 0.224745 -2.000000
Solutions: 0.310129
Solutions: 0.385361
Solutions: 0.453091
Solutions: 0.515001
Solutions: 0.572233
Solutions: 0.625606
Solutions: 0.675726
Solutions: 0.723060
Solutions: -2.118034 0.118034 -2.000000
Solutions: 0.214806
Solutions: 0.298128
Solutions: 0.371998
Solutions: 0.438778
Solutions: 0.500000
Solutions: 0.556720
Solutions: 0.609704
Solutions: 0.659526
Solutions: 0.706630
Solutions: 0.112085
Solutions: 0.205569
Solutions: 0.286829
Solutions: 0.359304
Solutions: 0.425092
Solutions: 0.485584
Solutions: 0.541753
Solutions: 0.594313
Solutions: 0.643804
Solutions: 0.690647
Solutions: 0.106655
Solutions: 0.196978
Solutions: 0.276190
Solutions: 0.347248
Solutions: 0.412011
Solutions: 0.471737
Solutions: 0.527319
Solutions: 0.579423
Solutions: 0.628554
Solutions: 0.675109
Solutions: 0.101686
Solutions: 0.188978
Solutions: 0.266169
Solutions: 0.335798
Solutions: 0.399511
Solutions: 0.458440
Solutions: 0.513406
Solutions: 0.565024
Solutions: 0.613767
Solutions: 0.660009
Solutions: 0.097126
Solutions: 0.181520
Solutions: 0.256726
Solutions: 0.324925
Solutions: 0.387568
Solutions: 0.445677
Solutions: 0.500000
Solutions: 0.551105
Solutions: 0.599435
Solutions: 0.645342
Solutions: 0.092931
Solutions: 0.174559
Solutions: 0.247823
Solutions: 0.314596
Solutions: 0.376159
Solutions: 0.433428
Solutions: 0.487086
Solutions: 0.537656
Solutions: 0.585551
Solutions: 0.631099
Solutions: 0.089060
Solutions: 0.168054
Solutions: 0.239425
Solutions: 0.304784
Solutions: 0.365259
Solutions: 0.421674
Solutions: 0.474648
Solutions: 0.524664
Solutions: 0.572103
Solutions: 0.617274
Solutions: 0.085481
Solutions: 0.161967
Solutions: 0.231497
Solutions: 0.295459
Solutions: 0.354846
Solutions: 0.410396
Solutions: 0.462672
Solutions: 0.512116
Solutions: 0.559082
Solutions: 0.603859
Solutions: 0.082164
Solutions: 0.156263
Solutions: 0.224007
Solutions: 0.286594
Solutions: 0.344897
Solutions: 0.399576
Solutions: 0.451142
Solutions: 0.500000
Solutions: 0.546478
Solutions: 0.590844
Solutions: 0.079082
Solutions: 0.150911
Solutions: 0.216927
Solutions: 0.278163
Solutions: 0.335389
Solutions: 0.389194
Solutions: 0.440041
Solutions: 0.488302
Solutions: 0.534279
Solutions: 0.578220
Solutions: 0.076212
Solutions: 0.145883
Solutions: 0.210228
Solutions: 0.270141
Solutions: 0.326300
Solutions: 0.379231
Solutions: 0.429355
Solutions: 0.477010
Solutions: 0.522474
Solutions: 0.565979
Solutions: 0.073534
Solutions: 0.141153
Solutions: 0.203884
Solutions: 0.262504
Solutions: 0.317609
Solutions: 0.369670
Solutions: 0.419067
Solutions: 0.466109
Solutions: 0.511051
Solutions: 0.554110
Solutions: 0.071031
Solutions: 0.136697
Solutions: 0.197872
Solutions: 0.255230
Solutions: 0.309297
Solutions: 0.360493
Solutions: 0.409162
Solutions: 0.455586
Solutions: 0.500000
Solutions: 0.542603
Solutions: 0.068686
Solutions: 0.132494
Solutions: 0.192170
Solutions: 0.248298
Solutions: 0.301343
Solutions: 0.351683
Solutions: 0.399625
Solutions: 0.445428
Solutions: 0.489308
Solutions: 0.531449
Solutions: 0.066486
Solutions: 0.128525
Solutions: 0.186755
Solutions: 0.241687
Solutions: 0.293731
Solutions: 0.343222
Solutions: 0.390442
Solutions: 0.435623
Solutions: 0.478965
Solutions: 0.520637
Solutions: -2.340665 0.161702 -1.321037
Solutions: -2.000000 0.280776 -1.780776
Solutions: 0.378161
Solutions: 0.461896
Solutions: 0.536067
Solutions: 0.603078
Solutions: 0.664485
Solutions: 0.721357
Solutions: 0.774468
Solutions: 0.824399
Solutions: -2.000000 0.151388 -1.651388
Solutions: 0.266421
Solutions: 0.361720
Solutions: 0.444232
Solutions: 0.517634
Solutions: 0.584143
Solutions: 0.645215
Solutions: 0.701862
Solutions: 0.754825
Solutions: 0.804661
Solutions: 0.142139
Solutions: 0.253156
Solutions: 0.346272
Solutions: 0.427458
Solutions: 0.500000
Solutions: 0.565928
Solutions: 0.626598
Solutions: 0.682965
Solutions: 0.735732
Solutions: 0.785433
Solutions: 0.133823
Solutions: 0.240896
Solutions: 0.331767
Solutions: 0.411542
Solutions: 0.483145
Solutions: 0.548422
Solutions: 0.608629
Solutions: 0.664662
Solutions: 0.717187
Solutions: 0.766713
Solutions: 0.126324
Solutions: 0.229560
Solutions: 0.318151
Solutions: 0.396451
Solutions: 0.467046
Solutions: 0.531609
Solutions: 0.591298
Solutions: 0.646949
Solutions: 0.699189
Solutions: 0.748502
Solutions: 0.119541
Solutions: 0.219071
Solutions: 0.305371
Solutions: 0.382149
Solutions: 0.451680
Solutions: 0.515475
Solutions: 0.574595
Solutions: 0.629818
Solutions: 0.681733
Solutions: 0.730796
Solutions: 0.113386
Solutions: 0.209355
Solutions: 0.293376
Solutions: 0.368598
Solutions: 0.437020
Solutions: 0.500000
Solutions: 0.558507
Solutions: 0.613261
Solutions: 0.664813
Solutions: 0.713593
Solutions: 0.107785
Solutions: 0.200347
Solutions: 0.282115
Solutions: 0.355762
Solutions: 0.423040
Solutions: 0.485165
Solutions: 0.543020
Solutions: 0.597268
Solutions: 0.648422
Solutions: 0.696888
Solutions: 0.102672
Solutions: 0.191983
Solutions: 0.271537
Solutions: 0.343603
Solutions: 0.409712
Solutions: 0.470949
Solutions: 0.528117
Solutions: 0.581826
Solutions: 0.632551
Solutions: 0.680673
Solutions: 0.097990
Solutions: 0.184208
Solutions: 0.261597
Solutions: 0.332084
Solutions: 0.397006
Solutions: 0.457330
Solutions: 0.513783
Solutions: 0.566923
Solutions: 0.617191
Solutions: 0.664942
Solutions: 0.093691
Solutions: 0.176969
Solutions: 0.252249
Solutions: 0.321169
Solutions: 0.384895
Solutions: 0.444287
Solutions: 0.500000
Solutions: 0.552546
Solutions: 0.602332
Solutions: 0.649688
Solutions: 0.089733
Solutions: 0.170220
Solutions: 0.243453
Solutions: 0.310825
Solutions: 0.373351
Solutions: 0.431796
Solutions: 0.486750
Solutions: 0.538680
Solutions: 0.587961
Solutions: 0.634900
Solutions: 0.086078
Solutions: 0.163919
Solutions: 0.235169
Solutions: 0.301016
Solutions: 0.362345
Solutions: 0.419834
Solutions: 0.474014
Solutions: 0.525311
Solutions: 0.574068
Solutions: 0.620570
Solutions: 0.082696
Solutions: 0.158026
Solutions: 0.227360
Solutions: 0.291712
Solutions: 0.351851
Solutions: 0.408380
Solutions: 0.461775
Solutions: 0.512423
Solutions: 0.560639
Solutions: 0.606687
Solutions: 0.079557
Solutions: 0.152508
Solutions: 0.219994
Solutions: 0.282881
Solutions: 0.341843
Solutions: 0.397410
Solutions: 0.450013
Solutions: 0.500000
Solutions: 0.547662
Solutions: 0.593241
Solutions: 0.076639
Solutions: 0.147332
Solutions: 0.213037
Solutions: 0.274496
Solutions: 0.332294
Solutions: 0.386904
Solutions: 0.438709
Solutions: 0.488027
Solutions: 0.535123
Solutions: 0.580220
Solutions: 0.073919
Solutions: 0.142471
Solutions: 0.206462
Solutions: 0.266529
Solutions: 0.323182
Solutions: 0.376840
Solutions: 0.427846
Solutions: 0.476488
Solutions: 0.523008
Solutions: 0.567612
Solutions: 0.071378
Solutions: 0.137899
Solutions: 0.200242
Solutions: 0.258954
Solutions: 0.314482
Solutions: 0.367196
Solutions: 0.417405
Solutions: 0.465368
Solutions: 0.511305
Solutions: 0.555407
Solutions: 0.069001
Solutions: 0.133593
Solutions: 0.194351
Solutions: 0.251747
Solutions: 0.306172
Solutions: 0.357954
Solutions: 0.407368
Solutions: 0.454650
Solutions: 0.500000
Solutions: 0.543593
Solutions: 0.066772
Solutions: 0.129531
Solutions: 0.188767
Solutions: 0.244886
Solutions: 0.298231
Solutions: 0.349093
Solutions: 0.397718
Solutions: 0.444319
Solutions: 0.489079
Solutions: 0.532156
Solutions: 0.165373
Solutions: 0.289624
Solutions: 0.391769
Solutions: 0.479705
Solutions: 0.557582
Solutions: 0.627889
Solutions: 0.692251
Solutions: 0.751797
Solutions: 0.807344
Solutions: 0.859508
Solutions: 0.154454
Solutions: 0.274152
Solutions: 0.373918
Solutions: 0.460466
Solutions: 0.537481
Solutions: 0.607234
Solutions: 0.671236
Solutions: 0.730548
Solutions: 0.785949
Solutions: 0.838029
Solutions: 0.144714
Solutions: 0.259921
Solutions: 0.357209
Solutions: 0.442250
Solutions: 0.518294
Solutions: 0.587401
Solutions: 0.650964
Solutions: 0.709976
Solutions: 0.765174
Solutions: 0.817121
Solutions: 0.135999
Solutions: 0.246828
Solutions: 0.341576
Solutions: 0.425017
Solutions: 0.500000
Solutions: 0.568377
Solutions: 0.631428
Solutions: 0.690078
Solutions: 0.745019
Solutions: 0.796785
Solutions: 0.128174
Solutions: 0.234773
Solutions: 0.326956
Solutions: 0.408727
Solutions: 0.482571
Solutions: 0.550146
Solutions: 0.612620
Solutions: 0.670850
Solutions: 0.725482
Solutions: 0.777022
Solutions: 0.121123
Solutions: 0.223663
Solutions: 0.313283
Solutions: 0.393335
Solutions: 0.465977
Solutions: 0.532688
Solutions: 0.594526
Solutions: 0.652282
Solutions: 0.706558
Solutions: 0.757829
Solutions: 0.114747
Solutions: 0.213412
Solutions: 0.300494
Solutions: 0.378797
Solutions: 0.450188
Solutions: 0.515980
Solutions: 0.577132
Solutions: 0.634365
Solutions: 0.688242
Solutions: 0.739204
Solutions: 0.108962
Solutions: 0.203940
Solutions: 0.288527
Solutions: 0.365065
Solutions: 0.435170
Solutions: 0.500000
Solutions: 0.560419
Solutions: 0.617088
Solutions: 0.670524
Solutions: 0.721140
Solutions: 0.103695
Solutions: 0.195175
Solutions: 0.277322
Solutions: 0.352096
Solutions: 0.420889
Solutions: 0.484722
Solutions: 0.544370
Solutions: 0.600436
Solutions: 0.653395
Solutions: 0.703632
Solutions: 0.098884
Solutions: 0.187051
Solutions: 0.266825
Solutions: 0.339845
Solutions: 0.407310
Solutions: 0.470119
Solutions: 0.528965
Solutions: 0.584394
Solutions: 0.636844
Solutions: 0.686669
Solutions: 0.094476
Solutions: 0.179509
Solutions: 0.256982
Solutions: 0.328269
Solutions: 0.394400
Solutions: 0.456164
Solutions: 0.514182
Solutions: 0.568946
Solutions: 0.620858
Solutions: 0.670245
Solutions: 0.090425
Solutions: 0.172496
Solutions: 0.247745
Solutions: 0.317326
Solutions: 0.382123
Solutions: 0.442831
Solutions: 0.500000
Solutions: 0.554076
Solutions: 0.605424
Solutions: 0.654347
Solutions: 0.086691
Solutions: 0.165963
Solutions: 0.239068
Solutions: 0.306976
Solutions: 0.370448
Solutions: 0.430092
Solutions: 0.486397
Solutions: 0.539765
Solutions: 0.590528
Solutions: 0.638964
Solutions: 0.083241
Solutions: 0.159868
Solutions: 0.230910
Solutions: 0.297183
Solutions: 0.359342
Solutions: 0.417920
Solutions: 0.473350
Solutions: 0.525994
Solutions: 0.576154
Solutions: 0.624085
Solutions: 0.080044
Solutions: 0.154171
Solutions: 0.223230
Solutions: 0.287910
Solutions: 0.348774
Solutions: 0.406288
Solutions: 0.460837
Solutions: 0.512745
Solutions: 0.562287
Solutions: 0.609695
Solutions: 0.077075
Solutions: 0.148839
Solutions: 0.215994
Solutions: 0.279124
Solutions: 0.338714
Solutions: 0.395170
Solutions: 0.448835
Solutions: 0.500000
Solutions: 0.548912
Solutions: 0.595784
Solutions: 0.074311
Solutions: 0.143839
Solutions: 0.209168
Solutions: 0.270793
Solutions: 0.329132
Solutions: 0.384542
Solutions: 0.437324
Solutions: 0.487739
Solutions: 0.536011
Solutions: 0.582335
Solutions: 0.071732
Solutions: 0.139144
Solutions: 0.202723
Solutions: 0.262889
Solutions: 0.320004
Solutions: 0.374378
Solutions: 0.426280
Solutions: 0.475944
Solutions: 0.523570
Solutions: 0.569336
Solutions: 0.069321
Solutions: 0.134728
Solutions: 0.196630
Solutions: 0.255383
Solutions: 0.311301
Solutions: 0.364656
Solutions: 0.415685
Solutions: 0.464596
Solutions: 0.511572
Solutions: 0.556773
Solutions: 0.067063
Solutions: 0.130569
Solutions: 0.190864
Solutions: 0.248250
Solutions: 0.303001
Solutions: 0.355352
Solutions: 0.405516
Solutions: 0.453677
Solutions: 0.500000
Solutions: 0.544632
Solutions: 0.169370
Solutions: 0.299531
Solutions: 0.407190
Solutions: 0.500000
Solutions: 0.582164
Solutions: 0.656263
Solutions: 0.724007
Solutions: 0.786594
Solutions: 0.844897
Solutions: 0.899576
Solutions: 0.157764
Solutions: 0.282742
Solutions: 0.387655
Solutions: 0.478871
Solutions: 0.560059
Solutions: 0.633547
Solutions: 0.700906
Solutions: 0.763257
Solutions: 0.821423
Solutions: 0.876036
Solutions: 0.147474
Solutions: 0.267383
Solutions: 0.369448
Solutions: 0.458932
Solutions: 0.539016
Solutions: 0.611780
Solutions: 0.678659
Solutions: 0.740692
Solutions: 0.798654
Solutions: 0.853140
Solutions: 0.138316
Solutions: 0.253326
Solutions: 0.352488
Solutions: 0.440135
Solutions: 0.519007
Solutions: 0.590948
Solutions: 0.657260
Solutions: 0.718899
Solutions: 0.776590
Solutions: 0.830894
Solutions: 0.130132
Solutions: 0.240446
Solutions: 0.336693
Solutions: 0.422429
Solutions: 0.500000
Solutions: 0.571031
Solutions: 0.636697
Solutions: 0.697872
Solutions: 0.755230
Solutions: 0.809297
Solutions: 0.122788
Solutions: 0.228631
Solutions: 0.321983
Solutions: 0.405759
Solutions: 0.481958
Solutions: 0.552006
Solutions: 0.616955
Solutions: 0.677604
Solutions: 0.734571
Solutions: 0.788349
Solutions: 0.116173
Solutions: 0.217776
Solutions: 0.308278
Solutions: 0.390067
Solutions: 0.464841
Solutions: 0.533845
Solutions: 0.598018
Solutions: 0.658081
Solutions: 0.714606
Solutions: 0.768047
Solutions: 0.110190
Solutions: 0.207786
Solutions: 0.295504
Solutions: 0.375298
Solutions: 0.448610
Solutions: 0.516521
Solutions: 0.579864
Solutions: 0.639292
Solutions: 0.695325
Solutions: 0.748386
Solutions: 0.104759
Solutions: 0.198575
Solutions: 0.283587
Solutions: 0.361396
Solutions: 0.433221
Solutions: 0.500000
Solutions: 0.562470
Solutions: 0.621218
Solutions: 0.676718
Solutions: 0.729357
Solutions: 0.099811
Solutions: 0.190067
Solutions: 0.272460
Solutions: 0.348306
Solutions: 0.418632
Solutions: 0.484251
Solutions: 0.545814
Solutions: 0.603843
Solutions: 0.658771
Solutions: 0.710951
Solutions: 0.095287
Solutions: 0.182193
Solutions: 0.262062
Solutions: 0.335975
Solutions: 0.404801
Solutions: 0.469242
Solutions: 0.529867
Solutions: 0.587147
Solutions: 0.641469
Solutions: 0.693158
Solutions: 0.091139
Solutions: 0.174892
Solutions: 0.252334
Solutions: 0.324355
Solutions: 0.391688
Solutions: 0.454938
Solutions: 0.514605
Solutions: 0.571108
Solutions: 0.624795
Solutions: 0.675964
Solutions: 0.087322
Solutions: 0.168109
Solutions: 0.243222
Solutions: 0.313396
Solutions: 0.379250
Solutions: 0.441305
Solutions: 0.500000
Solutions: 0.555705
Solutions: 0.608734
Solutions: 0.659357
Solutions: 0.083801
Solutions: 0.161795
Solutions: 0.234677
Solutions: 0.303054
Solutions: 0.367450
Solutions: 0.428312
Solutions: 0.486025
Solutions: 0.540915
Solutions: 0.593266
Solutions: 0.643321
Solutions: 0.080543
Solutions: 0.155907
Solutions: 0.226654
Solutions: 0.293288
Solutions: 0.356250
Solutions: 0.415927
Solutions: 0.472652
Solutions: 0.526716
Solutions: 0.578373
Solutions: 0.627842
Solutions: 0.077522
Solutions: 0.150407
Solutions: 0.219113
Solutions: 0.284057
Solutions: 0.345615
Solutions: 0.404117
Solutions: 0.459855
Solutions: 0.513086
Solutions: 0.564035
Solutions: 0.612902
Solutions: 0.074712
Solutions: 0.145259
Solutions: 0.212015
Solutions: 0.275326
Solutions: 0.335510
Solutions: 0.392852
Solutions: 0.447607
Solutions: 0.500000
Solutions: 0.550234
Solutions: 0.598487
Solutions: 0.072094
Solutions: 0.140434
Solutions: 0.205326
Solutions: 0.267059
Solutions: 0.325904
Solutions: 0.382104
Solutions: 0.435882
Solutions: 0.487437
Solutions: 0.536949
Solutions: 0.584578
Solutions: 0.069648
Solutions: 0.135902
Solutions: 0.199014
Solutions: 0.259226
Solutions: 0.316766
Solutions: 0.371845
Solutions: 0.424656
Solutions: 0.475375
Solutions: 0.524161
Solutions: 0.571160
Solutions: 0.067359
Solutions: 0.131641
Solutions: 0.193053
Solutions: 0.251797
Solutions: 0.308069
Solutions: 0.362048
Solutions: 0.413904
Solutions: 0.463791
Solutions: 0.511851
Solutions: 0.558214
Solutions: 0.173750
Solutions: 0.310747
Solutions: 0.424891
Solutions: 0.523441
Solutions: 0.610630
Solutions: 0.689146
Solutions: 0.760800
Solutions: 0.826877
Solutions: 0.888319
Solutions: 0.945841
Solutions: 0.161356
Solutions: 0.292377
Solutions: 0.403305
Solutions: 0.500000
Solutions: 0.586078
Solutions: 0.663919
Solutions: 0.735169
Solutions: 0.801016
Solutions: 0.862345
Solutions: 0.919834
Solutions: 0.150443
Solutions: 0.275682
Solutions: 0.383290
Solutions: 0.477967
Solutions: 0.562776
Solutions: 0.639802
Solutions: 0.710529
Solutions: 0.776045
Solutions: 0.837176
Solutions: 0.894558
Solutions: 0.140790
Solutions: 0.260495
Solutions: 0.364740
Solutions: 0.457282
Solutions: 0.540690
Solutions: 0.616779
Solutions: 0.686874
Solutions: 0.751966
Solutions: 0.812817
Solutions: 0.870022
Solutions: 0.132209
Solutions: 0.246660
Solutions: 0.347552
Solutions: 0.437877
Solutions: 0.519780
Solutions: 0.594828
Solutions: 0.664194
Solutions: 0.728775
Solutions: 0.789269
Solutions: 0.846229
Solutions: 0.124545
Solutions: 0.234036
Solutions: 0.331622
Solutions: 0.419683
Solutions: 0.500000
Solutions: 0.573919
Solutions: 0.642471
Solutions: 0.706462
Solutions: 0.766529
Solutions: 0.823182
Solutions: 0.117670
Solutions: 0.222495
Solutions: 0.316850
Solutions: 0.402628
Solutions: 0.481301
Solutions: 0.554019
Solutions: 0.621685
Solutions: 0.685016
Solutions: 0.744590
Solutions: 0.800877
Solutions: 0.111473
Solutions: 0.211920
Solutions: 0.303142
Solutions: 0.386640
Solutions: 0.463631
Solutions: 0.535092
Solutions: 0.601810
Solutions: 0.664420
Solutions: 0.723443
Solutions: 0.779309
Solutions: 0.105866
Solutions: 0.202212
Solutions: 0.290408
Solutions: 0.371649
Solutions: 0.446937
Solutions: 0.517100
Solutions: 0.582817
Solutions: 0.644653
Solutions: 0.703074
Solutions: 0.758470
Solutions: 0.100772
Solutions: 0.193277
Solutions: 0.278566
Solutions: 0.357587
Solutions: 0.431166
Solutions: 0.500000
Solutions: 0.564678
Solutions: 0.625696
Solutions: 0.683468
Solutions: 0.738350
Solutions: 0.096126
Solutions: 0.185037
Solutions: 0.267539
Solutions: 0.344389
Solutions: 0.416264
Solutions: 0.483752
Solutions: 0.547360
Solutions: 0.607522
Solutions: 0.664607
Solutions: 0.718935
Solutions: 0.091875
Solutions: 0.177421
Solutions: 0.257259
Solutions: 0.331994
Solutions: 0.402181
Solutions: 0.468315
Solutions: 0.530830
Solutions: 0.590106
Solutions: 0.646471
Solutions: 0.700210
Solutions: 0.087971
Solutions: 0.170365
Solutions: 0.247661
Solutions: 0.320343
Solutions: 0.388866
Solutions: 0.453646
Solutions: 0.515055
Solutions: 0.573423
Solutions: 0.629039
Solutions: 0.682160
Solutions: 0.084376
Solutions: 0.163815
Solutions: 0.238688
Solutions: 0.309383
Solutions: 0.376272
Solutions: 0.439705
Solutions: 0.500000
Solutions: 0.557443
Solutions: 0.612289
Solutions: 0.664766
Solutions: 0.081055
Solutions: 0.157721
Solutions: 0.230287
Solutions: 0.299063
Solutions: 0.364354
Solutions: 0.426453
Solutions: 0.485632
Solutions: 0.542138
Solutions: 0.596197
Solutions: 0.648010
Solutions: 0.077978
Solutions: 0.152040
Solutions: 0.222410
Solutions: 0.289336
Solutions: 0.353068
Solutions: 0.413852
Solutions: 0.471918
Solutions: 0.527482
Solutions: 0.580740
Solutions: 0.631871
Solutions: 0.075121
Solutions: 0.146735
Solutions: 0.215015
Solutions: 0.280159
Solutions: 0.342374
Solutions: 0.401864
Solutions: 0.458826
Solutions: 0.513445
Solutions: 0.565894
Solutions: 0.616331
Solutions: 0.072462
Solutions: 0.141771
Solutions: 0.208061
Solutions: 0.271492
Solutions: 0.332233
Solutions: 0.390454
Solutions: 0.446323
Solutions: 0.500000
Solutions: 0.551635
Solutions: 0.601368
Solutions: 0.069980
Solutions: 0.137117
Solutions: 0.201514
Solutions: 0.263299
Solutions: 0.322610
Solutions: 0.379590
Solutions: 0.434381
Solutions: 0.487120
Solutions: 0.537939
Solutions: 0.586961
Solutions: 0.067660
Solutions: 0.132747
Solutions: 0.195342
Solutions: 0.255546
Solutions: 0.313471
Solutions: 0.369239
Solutions: 0.422969
Solutions: 0.474779
Solutions: 0.524784
Solutions: 0.573091
Solutions: 0.178586
Solutions: 0.323610
Solutions: 0.445528
Solutions: 0.550963
Solutions: 0.644142
Solutions: 0.727872
Solutions: 0.804096
Solutions: 0.874210
Solutions: 0.939249
Solutions: 1.000000
Solutions: 0.165277
Solutions: 0.303310
Solutions: 0.421389
Solutions: 0.524633
Solutions: 0.616535
Solutions: 0.699525
Solutions: 0.775338
Solutions: 0.845251
Solutions: 0.910223
Solutions: 0.970999
Solutions: 0.153653
Solutions: 0.285003
Solutions: 0.399145
Solutions: 0.500000
Solutions: 0.590425
Solutions: 0.672496
Solutions: 0.747745
Solutions: 0.817326
Solutions: 0.882123
Solutions: 0.942831
Solutions: 0.143442
Solutions: 0.268472
